Date,Channel,Data Source,Campaign Name,Spend,Impressions,Clicks,Video Views,Conversions
07/18/2025,Programmatic,StackAdapt,Win-Back Outreach,3145.3,641429,489,31304,20
07/19/2025,Paid Social,Linkedin ads,Back to Basics,3686.9,123277,2128,14323,51
07/19/2025,Programmatic,Google Display & Video 360,Back to Basics,2719.03,452947,627,26543,10
07/19/2025,Organic,Direct Traffic,Elite Rewards Program,0,6656,619,0,110
07/19/2025,Paid Social,Facebook ads,Elite Rewards Program,4930.11,148421,2274,19731,94
07/19/2025,Paid Search,Amazon ads,Loyalty First,3017.21,36179,4203,0,162
07/19/2025,Paid Social,Facebook ads,Loyalty First,2047.01,123776,2223,17498,96
07/19/2025,Organic,Direct Traffic,Spark Frenzy,0,10958,972,0,107
07/19/2025,Organic,Google organic,Eco-Forward Initiative,0,15255,1351,0,142
07/19/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3429.97,412569,436,25588,15
07/19/2025,Programmatic,StackAdapt,Win-Back Outreach,4873.79,739168,623,26246,12
07/19/2025,Organic,Google organic,Win-Back Outreach,0,6402,1345,0,134
07/20/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2314.57,709571,750,29154,14
07/20/2025,Paid Search,Amazon ads,Wonderland Drive,2327.02,30342,1366,0,159
07/20/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3352.22,39752,2714,0,57
07/20/2025,Organic,Google organic,Eco-Forward Initiative,0,8411,1960,0,42
07/20/2025,Paid Search,Amazon ads,Loyalty First,3174.53,22294,4191,0,96
07/20/2025,Paid Social,Facebook ads,Loyalty First,3968.7,87752,2396,26996,52
07/20/2025,Paid Social,Linkedin ads,Back to Basics,3980.57,113618,1941,26225,53
07/20/2025,Programmatic,StackAdapt,Win-Back Outreach,4612.94,425936,408,13068,5
07/20/2025,Organic,Google organic,Win-Back Outreach,0,12714,904,0,58
07/20/2025,Paid Social,Facebook ads,Spark Frenzy,3672.09,144193,1264,20906,49
07/20/2025,Organic,Direct Traffic,Elite Rewards Program,0,6099,1405,0,107
07/20/2025,Paid Social,Facebook ads,Elite Rewards Program,1005.73,119317,1469,24936,52
07/21/2025,Paid Search,Google ads,Global Reach Outreach,2267.27,44625,4257,0,81
07/21/2025,Programmatic,StackAdapt,Global Reach Outreach,3240.56,476980,323,22875,20
07/21/2025,Paid Social,Linkedin ads,Back to Basics,4420.1,93200,1302,21638,64
07/21/2025,Programmatic,Google Display & Video 360,Back to Basics,4791.96,655518,460,12290,5
07/21/2025,Organic,Direct Traffic,Spark Frenzy,0,7356,1378,0,131
07/21/2025,Organic,Direct Traffic,Elite Rewards Program,0,15838,712,0,59
07/21/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3469.35,31555,3565,0,170
07/21/2025,Organic,Google organic,Eco-Forward Initiative,0,14833,672,0,123
07/21/2025,Paid Search,Amazon ads,Wonderland Drive,4280.64,23816,1265,0,119
07/21/2025,Paid Search,Amazon ads,Loyalty First,3240.21,14447,2102,0,138
07/21/2025,Paid Social,Facebook ads,Loyalty First,3990.93,107835,999,25080,81
07/21/2025,Programmatic,StackAdapt,Win-Back Outreach,3025.53,323019,711,15112,11
07/21/2025,Organic,Google organic,Win-Back Outreach,0,15944,1163,0,98
07/22/2025,Programmatic,StackAdapt,Win-Back Outreach,4376.24,647900,552,43656,16
07/22/2025,Organic,Google organic,Win-Back Outreach,0,9758,1537,0,101
07/22/2025,Paid Search,Google ads,Global Reach Outreach,2789.66,19039,3538,0,111
07/22/2025,Programmatic,StackAdapt,Global Reach Outreach,4661.16,231893,345,46786,19
07/22/2025,Paid Social,Facebook ads,Elite Rewards Program,1260.22,56927,2403,29231,36
07/22/2025,Paid Social,Facebook ads,Loyalty First,1888.46,81117,1501,27270,90
07/22/2025,Paid Social,Linkedin ads,Back to Basics,2090.27,51991,1984,7710,25
07/22/2025,Programmatic,Google Display & Video 360,Back to Basics,2607.6,279521,686,12136,18
07/22/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2340.52,750259,284,14417,6
07/22/2025,Paid Search,Amazon ads,Wonderland Drive,3087.28,35931,4391,0,77
07/22/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4142.51,21021,2161,0,127
07/22/2025,Organic,Google organic,Eco-Forward Initiative,0,11366,1040,0,142
07/22/2025,Paid Social,Facebook ads,Spark Frenzy,2430.48,133208,674,14572,25
07/23/2025,Paid Social,Facebook ads,Spark Frenzy,2915.82,51580,1831,21300,36
07/23/2025,Organic,Direct Traffic,Spark Frenzy,0,11620,1122,0,67
07/23/2025,Organic,Direct Traffic,Elite Rewards Program,0,17279,1610,0,66
07/23/2025,Paid Social,Facebook ads,Elite Rewards Program,1586.71,92271,1225,9556,24
07/23/2025,Paid Social,Linkedin ads,Back to Basics,3059.63,123738,1509,6582,65
07/23/2025,Programmatic,Google Display & Video 360,Back to Basics,3776.27,700452,678,35832,13
07/23/2025,Paid Search,Amazon ads,Loyalty First,3826.18,48249,1482,0,115
07/23/2025,Programmatic,StackAdapt,Win-Back Outreach,4690.82,670805,480,34118,8
07/23/2025,Organic,Google organic,Win-Back Outreach,0,7144,1237,0,69
07/23/2025,Paid Search,Google ads,Global Reach Outreach,1973.19,17699,3758,0,86
07/23/2025,Programmatic,StackAdapt,Global Reach Outreach,2414.57,394654,484,44139,13
07/23/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4332.04,31259,3406,0,145
07/23/2025,Organic,Google organic,Eco-Forward Initiative,0,13299,990,0,123
07/24/2025,Paid Social,Facebook ads,Spark Frenzy,1641.91,143275,1383,29025,26
07/24/2025,Organic,Direct Traffic,Spark Frenzy,0,12366,608,0,93
07/24/2025,Organic,Direct Traffic,Elite Rewards Program,0,5063,2000,0,138
07/24/2025,Paid Social,Facebook ads,Elite Rewards Program,3082.06,98923,1662,24712,60
07/24/2025,Paid Search,Google ads,Global Reach Outreach,4291.92,10175,1043,0,144
07/24/2025,Programmatic,StackAdapt,Global Reach Outreach,1111.34,715458,612,20836,14
07/24/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3104.94,350786,249,12833,9
07/24/2025,Paid Search,Amazon ads,Wonderland Drive,1340.71,30102,2383,0,193
07/24/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4868.1,38562,3220,0,125
07/24/2025,Organic,Google organic,Eco-Forward Initiative,0,18453,753,0,71
07/25/2025,Paid Social,Facebook ads,Spark Frenzy,1797.42,87736,2067,26167,50
07/25/2025,Organic,Direct Traffic,Spark Frenzy,0,15497,1341,0,66
07/25/2025,Paid Search,Amazon ads,Loyalty First,1934.99,33338,2600,0,67
07/25/2025,Paid Social,Facebook ads,Loyalty First,2628.96,83514,502,29052,68
07/25/2025,Organic,Google organic,Eco-Forward Initiative,0,18826,773,0,104
07/25/2025,Paid Search,Google ads,Global Reach Outreach,1341.34,16827,1886,0,102
07/25/2025,Programmatic,StackAdapt,Global Reach Outreach,4088.47,525138,265,14837,5
07/25/2025,Paid Social,Linkedin ads,Back to Basics,4324.05,111775,1506,17449,75
07/25/2025,Programmatic,Google Display & Video 360,Back to Basics,3071.38,473197,312,26913,20
07/25/2025,Paid Search,Amazon ads,Wonderland Drive,3525.98,18715,4077,0,111
07/25/2025,Programmatic,StackAdapt,Win-Back Outreach,1216.64,733849,565,48642,20
07/25/2025,Organic,Google organic,Win-Back Outreach,0,5198,1159,0,68
07/25/2025,Organic,Direct Traffic,Elite Rewards Program,0,5514,722,0,36
07/25/2025,Paid Social,Facebook ads,Elite Rewards Program,3505.35,90099,2432,10888,52
07/26/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2155.28,26336,4374,0,116
07/26/2025,Organic,Google organic,Eco-Forward Initiative,0,8090,1491,0,109
07/26/2025,Programmatic,StackAdapt,Win-Back Outreach,4855.63,454696,358,45405,19
07/26/2025,Organic,Google organic,Win-Back Outreach,0,6467,1900,0,110
07/26/2025,Organic,Direct Traffic,Elite Rewards Program,0,15560,1913,0,150
07/26/2025,Paid Social,Facebook ads,Elite Rewards Program,4083.81,62360,1390,19880,24
07/26/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3513.43,708654,562,43970,13
07/26/2025,Paid Search,Amazon ads,Wonderland Drive,1344.43,30315,2921,0,187
07/26/2025,Programmatic,StackAdapt,Global Reach Outreach,2429.92,364761,606,34853,17
07/27/2025,Programmatic,StackAdapt,Win-Back Outreach,2591.87,584882,649,47423,8
07/27/2025,Paid Social,Facebook ads,Spark Frenzy,2053.03,138531,1305,7518,83
07/27/2025,Organic,Direct Traffic,Spark Frenzy,0,10100,1068,0,94
07/27/2025,Paid Social,Facebook ads,Loyalty First,2810.55,95459,1922,8796,61
07/27/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1103.58,36930,4798,0,60
07/27/2025,Organic,Google organic,Eco-Forward Initiative,0,14244,1861,0,99
07/27/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1753.96,677007,729,27744,10
07/27/2025,Paid Search,Google ads,Global Reach Outreach,3556.83,15637,1835,0,106
07/27/2025,Programmatic,StackAdapt,Global Reach Outreach,2378.15,289602,522,15498,8
07/27/2025,Organic,Direct Traffic,Elite Rewards Program,0,15379,946,0,97
07/27/2025,Paid Social,Facebook ads,Elite Rewards Program,2824.69,149672,584,16575,85
07/28/2025,Organic,Direct Traffic,Elite Rewards Program,0,8904,1450,0,39
07/28/2025,Paid Social,Facebook ads,Elite Rewards Program,4393.01,83268,787,12635,85
07/28/2025,Organic,Google organic,Win-Back Outreach,0,16242,1301,0,141
07/28/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3521.81,44806,1940,0,187
07/28/2025,Organic,Google organic,Eco-Forward Initiative,0,12544,1222,0,147
07/28/2025,Paid Search,Google ads,Global Reach Outreach,1674.61,47055,1912,0,61
07/28/2025,Programmatic,StackAdapt,Global Reach Outreach,4076.41,437956,349,18808,14
07/28/2025,Paid Search,Amazon ads,Loyalty First,1813.09,37685,4464,0,77
07/28/2025,Paid Social,Facebook ads,Loyalty First,2983.41,70725,833,20049,90
07/28/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4659.48,503451,523,13725,6
07/28/2025,Paid Search,Amazon ads,Wonderland Drive,1650.69,11881,2923,0,107
07/29/2025,Paid Search,Amazon ads,Loyalty First,4223.33,46377,2924,0,136
07/29/2025,Paid Social,Facebook ads,Loyalty First,4355.11,110411,2432,22960,98
07/29/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1106.77,20409,1605,0,185
07/29/2025,Organic,Google organic,Eco-Forward Initiative,0,10730,1544,0,50
07/29/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1340.85,720082,653,47917,13
07/29/2025,Paid Search,Amazon ads,Wonderland Drive,3990.89,36182,3219,0,189
07/29/2025,Organic,Direct Traffic,Elite Rewards Program,0,19881,1406,0,42
07/29/2025,Paid Social,Facebook ads,Elite Rewards Program,3462.62,129638,2451,21286,76
07/29/2025,Paid Search,Google ads,Global Reach Outreach,1574.24,18447,1668,0,122
07/29/2025,Programmatic,StackAdapt,Global Reach Outreach,2499.13,536730,543,11320,17
07/29/2025,Paid Social,Facebook ads,Spark Frenzy,4477.52,106879,1411,25321,56
07/29/2025,Organic,Direct Traffic,Spark Frenzy,0,17846,809,0,103
07/29/2025,Programmatic,StackAdapt,Win-Back Outreach,4656.54,262867,453,47317,11
07/29/2025,Organic,Google organic,Win-Back Outreach,0,15287,979,0,72
07/30/2025,Paid Social,Linkedin ads,Back to Basics,4563.22,122384,1742,29360,40
07/30/2025,Programmatic,Google Display & Video 360,Back to Basics,1918.64,269492,269,35005,16
07/30/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1029.58,16840,2070,0,124
07/30/2025,Organic,Google organic,Eco-Forward Initiative,0,6828,1796,0,113
07/30/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4933.05,656900,642,32216,13
07/30/2025,Paid Search,Amazon ads,Wonderland Drive,1007.74,34311,4586,0,182
07/30/2025,Paid Search,Amazon ads,Loyalty First,2160.33,37269,1479,0,91
07/30/2025,Paid Social,Facebook ads,Loyalty First,3416.69,132152,2118,10075,66
07/30/2025,Programmatic,StackAdapt,Win-Back Outreach,2184.13,698076,648,46011,16
07/30/2025,Organic,Google organic,Win-Back Outreach,0,6571,580,0,92
07/30/2025,Paid Social,Facebook ads,Spark Frenzy,2694.3,55039,1928,10250,100
07/30/2025,Organic,Direct Traffic,Spark Frenzy,0,12719,644,0,77
07/30/2025,Paid Social,Facebook ads,Elite Rewards Program,4245,88122,1136,12748,74
07/30/2025,Paid Search,Google ads,Global Reach Outreach,1537.53,21233,3284,0,137
07/30/2025,Programmatic,StackAdapt,Global Reach Outreach,3986.5,409231,349,21254,15
07/31/2025,Paid Search,Google ads,Global Reach Outreach,3897.87,10868,2394,0,128
07/31/2025,Programmatic,StackAdapt,Global Reach Outreach,3910.61,702493,529,11867,13
07/31/2025,Organic,Direct Traffic,Elite Rewards Program,0,10815,907,0,47
07/31/2025,Paid Social,Facebook ads,Elite Rewards Program,4448.24,139658,1677,23787,31
07/31/2025,Paid Social,Facebook ads,Loyalty First,4284.05,100756,2278,25047,60
07/31/2025,Paid Social,Facebook ads,Spark Frenzy,3774.48,66351,1659,12081,59
07/31/2025,Organic,Direct Traffic,Spark Frenzy,0,15844,1045,0,40
07/31/2025,Programmatic,StackAdapt,Win-Back Outreach,1944.13,250962,207,37878,11
07/31/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3653,366271,483,29626,14
07/31/2025,Paid Search,Amazon ads,Wonderland Drive,2792.76,20712,3492,0,120
08/01/2025,Paid Social,Facebook ads,Spark Frenzy,1169.28,79932,1878,11134,89
08/01/2025,Organic,Direct Traffic,Spark Frenzy,0,8912,1519,0,66
08/01/2025,Paid Search,Amazon ads,Loyalty First,3993.83,25756,2070,0,148
08/01/2025,Paid Social,Facebook ads,Loyalty First,2342.6,51479,2458,12886,60
08/01/2025,Paid Search,Google ads,Global Reach Outreach,4159.74,26972,1228,0,86
08/01/2025,Programmatic,StackAdapt,Global Reach Outreach,3498.45,228903,418,47685,20
08/01/2025,Organic,Direct Traffic,Elite Rewards Program,0,16893,628,0,84
08/01/2025,Paid Social,Linkedin ads,Back to Basics,4823.02,142366,1253,8315,57
08/01/2025,Programmatic,Google Display & Video 360,Back to Basics,2747.74,605522,331,36895,8
08/01/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2250.53,590603,400,23395,16
08/01/2025,Paid Search,Amazon ads,Wonderland Drive,2842.76,14602,2576,0,76
08/01/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4439.48,23038,3665,0,110
08/01/2025,Organic,Google organic,Eco-Forward Initiative,0,8555,544,0,148
08/02/2025,Organic,Direct Traffic,Spark Frenzy,0,11091,1969,0,60
08/02/2025,Programmatic,StackAdapt,Win-Back Outreach,1126.03,671412,503,25984,8
08/02/2025,Paid Social,Linkedin ads,Back to Basics,3331.85,105984,1975,19732,49
08/02/2025,Programmatic,Google Display & Video 360,Back to Basics,4868.63,563136,572,48297,10
08/02/2025,Paid Search,Google ads,Global Reach Outreach,1950.67,24277,1671,0,67
08/02/2025,Programmatic,StackAdapt,Global Reach Outreach,4417.98,691535,543,44889,13
08/02/2025,Paid Search,Amazon ads,Loyalty First,2824.77,15635,2173,0,161
08/02/2025,Paid Social,Facebook ads,Loyalty First,3015.99,50207,2336,20406,33
08/03/2025,Paid Search,Google ads,Global Reach Outreach,4023.34,23683,3822,0,103
08/03/2025,Programmatic,StackAdapt,Global Reach Outreach,3370.99,318623,688,38017,15
08/03/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3606.09,27519,3908,0,166
08/03/2025,Paid Search,Amazon ads,Wonderland Drive,4909.1,18456,4246,0,195
08/03/2025,Programmatic,StackAdapt,Win-Back Outreach,3849.82,420539,232,41408,12
08/03/2025,Programmatic,Google Display & Video 360,Back to Basics,4856.03,461662,347,35439,6
08/03/2025,Paid Social,Facebook ads,Loyalty First,4630.96,113521,2419,8036,21
08/03/2025,Organic,Direct Traffic,Elite Rewards Program,0,10455,1924,0,48
08/03/2025,Paid Social,Facebook ads,Elite Rewards Program,2019.21,135104,1510,15105,73
08/04/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3138.3,40739,4871,0,170
08/04/2025,Organic,Google organic,Eco-Forward Initiative,0,16271,1096,0,126
08/04/2025,Paid Search,Google ads,Global Reach Outreach,4503.94,38315,1234,0,70
08/04/2025,Programmatic,StackAdapt,Global Reach Outreach,4806.92,285147,544,25131,11
08/04/2025,Programmatic,StackAdapt,Win-Back Outreach,3197.84,633866,230,27819,16
08/04/2025,Organic,Google organic,Win-Back Outreach,0,16010,1979,0,145
08/04/2025,Paid Social,Facebook ads,Spark Frenzy,1271.41,60057,2125,12034,56
08/04/2025,Organic,Direct Traffic,Spark Frenzy,0,9734,1184,0,114
08/04/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3326.03,609346,522,24298,9
08/04/2025,Paid Search,Amazon ads,Wonderland Drive,3173.5,39345,4199,0,197
08/04/2025,Paid Social,Facebook ads,Loyalty First,4374.22,75934,1443,23677,66
08/04/2025,Paid Social,Facebook ads,Elite Rewards Program,2715.2,85238,603,12933,73
08/04/2025,Paid Social,Linkedin ads,Back to Basics,2228.36,64884,1922,24758,46
08/04/2025,Programmatic,Google Display & Video 360,Back to Basics,4490.73,326589,425,20960,19
08/05/2025,Paid Social,Linkedin ads,Back to Basics,2233.25,72419,531,23738,70
08/05/2025,Programmatic,Google Display & Video 360,Back to Basics,3091.93,699442,717,12380,7
08/05/2025,Paid Search,Amazon ads,Loyalty First,4275.34,49035,1668,0,122
08/05/2025,Paid Social,Facebook ads,Loyalty First,1036.98,65694,1795,6606,41
08/05/2025,Paid Search,Google ads,Global Reach Outreach,1130.28,30257,3757,0,190
08/05/2025,Programmatic,StackAdapt,Global Reach Outreach,3199.26,456833,662,15034,18
08/05/2025,Paid Social,Facebook ads,Spark Frenzy,1406.89,66104,2483,9924,38
08/05/2025,Organic,Direct Traffic,Spark Frenzy,0,15283,1508,0,120
08/05/2025,Programmatic,StackAdapt,Win-Back Outreach,1512.68,457328,796,44528,10
08/05/2025,Organic,Google organic,Win-Back Outreach,0,7828,874,0,123
08/05/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4019.84,513097,404,39134,11
08/05/2025,Paid Search,Amazon ads,Wonderland Drive,2823.8,20374,1760,0,81
08/05/2025,Organic,Google organic,Eco-Forward Initiative,0,16226,1892,0,106
08/05/2025,Paid Social,Facebook ads,Elite Rewards Program,2270.96,84464,1700,10433,95
08/06/2025,Programmatic,StackAdapt,Win-Back Outreach,3484.6,234888,394,21786,5
08/06/2025,Organic,Google organic,Win-Back Outreach,0,14552,1414,0,80
08/06/2025,Paid Social,Facebook ads,Spark Frenzy,1245.37,121413,1074,5850,90
08/06/2025,Organic,Direct Traffic,Spark Frenzy,0,17226,952,0,149
08/06/2025,Paid Search,Amazon ads,Loyalty First,4812.35,25058,3910,0,51
08/06/2025,Paid Social,Facebook ads,Loyalty First,4803.15,71987,1726,18753,74
08/06/2025,Organic,Direct Traffic,Elite Rewards Program,0,8984,1735,0,75
08/06/2025,Paid Social,Facebook ads,Elite Rewards Program,1013.67,57848,1206,27661,50
08/06/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1474.38,207133,386,36044,13
08/06/2025,Paid Search,Amazon ads,Wonderland Drive,4653.17,39024,2402,0,176
08/06/2025,Programmatic,StackAdapt,Global Reach Outreach,4126.82,654064,784,37388,16
08/07/2025,Organic,Direct Traffic,Elite Rewards Program,0,17949,1111,0,104
08/07/2025,Paid Social,Facebook ads,Elite Rewards Program,3509.14,121553,685,18210,80
08/07/2025,Paid Social,Facebook ads,Spark Frenzy,2605.79,110000,1822,20722,21
08/07/2025,Organic,Direct Traffic,Spark Frenzy,0,15706,541,0,124
08/07/2025,Paid Social,Linkedin ads,Back to Basics,2904.6,145368,1447,15199,52
08/07/2025,Programmatic,Google Display & Video 360,Back to Basics,1022.62,679102,793,45706,9
08/07/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4645.68,232018,296,38838,17
08/07/2025,Paid Search,Amazon ads,Wonderland Drive,1642.22,41056,1587,0,54
08/07/2025,Paid Search,Google ads,Global Reach Outreach,4076.54,34145,1457,0,160
08/07/2025,Programmatic,StackAdapt,Global Reach Outreach,2614.36,456987,298,42791,13
08/07/2025,Paid Search,Amazon ads,Loyalty First,2572.79,40974,3182,0,84
08/07/2025,Paid Social,Facebook ads,Loyalty First,4331.64,114283,1875,24799,93
08/07/2025,Programmatic,StackAdapt,Win-Back Outreach,2992.23,714872,405,36726,11
08/08/2025,Paid Social,Facebook ads,Spark Frenzy,1539.93,147595,2131,24637,96
08/08/2025,Organic,Google organic,Win-Back Outreach,0,19218,1812,0,71
08/08/2025,Organic,Direct Traffic,Elite Rewards Program,0,15783,1140,0,146
08/08/2025,Paid Social,Facebook ads,Elite Rewards Program,4247.84,73470,1924,22219,76
08/08/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4145.13,702164,215,23853,15
08/08/2025,Paid Search,Google ads,Global Reach Outreach,3858.2,47326,1343,0,65
08/08/2025,Programmatic,StackAdapt,Global Reach Outreach,2145.98,239977,464,16414,17
